customer_id,tenure_months,contract_type,service_type,monthly_charges,total_charges,payment_method,location_type,num_services,data_usage_gb,support_calls,autopay_enabled,late_payment_count,referral_count,churn
CUST000249,59,month-to-month,Standard,4633.38,294504.28,Credit Card,Rural,1,67.34,0,No,1,0,1
CUST000250,34,Two Year,Standard,4447.11,150772.64,M-Pesa,Urban,0,82.64,4,Yes,1,3,0
CUST000251,6,One Year,Standard,6252.49,40694.38,M-pesa,Urban,1,77.74,3,Yes,2,0,0
CUST000252,-5,One Year,Premium,11133.09,101771.57,M-Pesa,Suburban,2,236.31,3,Yes,1,1,0
CUST000253,34,One Year,Standard,5238.04,173078.92,M-Pesa,Urban,1,117.51,3,Yes,1,2,0
CUST000254,6,Month-to-Month,Premium,11561.22,79355.93,cash,Urban,0,173.32,4,Yes,1,0,0
CUST000255,3,One Year,Premium,11432.04,31681.8,MPESA,Urban,1,82.27,3,Yes,2,1,0
CUST000256,14,One Year,Standard,6283.08,99957.94,Debit Card,Urban,1,78.91,2,No,0,1,0
CUST000257,49,Month-to-Month,Standard,4165.32,226415.12,Bank_Transfer,Urban,2,30.24,2,No,2,0,1
CUST000258,21,One Year,Basic,2576.25,49218.12,M-Pesa,Suburban,2,28.12,1,No,1,0,0
CUST000259,15,Month-to-Month,Premium,10046.12,143903.63,M-Pesa,Suburban,1,138.25,3,1,0,1,1
CUST000260,1,One Year,Basic,2600.75,2762.97,Bank Transfer,Suburban,1,18.37,1,Yes,2,0,0
CUST000261,17,2 Year,Standard,4290.14,66185.11,Bank Transfer,Urban,2,125.04,1,Yes,1,1,0
CUST000262,72,Month-to-Month,Basic,2542.21,188020.24,M-Pesa,Urban,2,10.77,0,Yes,2,0,1
CUST000263,2,One year,Standard,4729.49,9557.74,Debit Card,Rural,1,57.64,3,No,2,0,1
CUST000264,13,Month-to-Month,Standard,6002.28,73157.59,M-Pesa,Suburban,2,45.96,0,No,0,0,0
CUST000265,37,One Year,Premium,10976.83,381839.1,Bank Transfer,Rural,3,457.97,1,Yes,2,1,0
CUST000266,24,Month-to-Month,Standard,4134.07,99703.17,BankTransfer,Urban,3,87.49,1,Yes,1,1,0
CUST000267,21,Month-to-Month,Premium,7919.28,156319.0,Debit Card,Urban,2,347.87,2,Yes,0,2,0
CUST000268,21,Month-to-Month,Standard,5653.2,107329.33,M-Pesa,Urban,2,76.73,3,N,1,2,0
CUST000269,8,One Year,Basic,2325.71,20131.51,M-Pesa,Urban,0,23.59,0,Yes,2,2,0
CUST000270,6,Month-to-Month,Basic,,14358.62,M-Pesa,Urban,2,18.64,4,Yes,2,0,1
CUST000271,29,Two Year,Standard,,163844.98,,Urban,0,102.93,3,No,1,2,0
CUST000272,29,Month to Month,Basic,2782.46,72975.07,Bank Transfer,Urban,1,13.65,1,Yes,3,0,0
CUST000273,36,Two Year,Standard,4216.89,156105.73,M-Pesa,Urban,1,,4,No,1,1,0
CUST000274,44,One Year,Basic,2333.31,106626.65,Bank_Transfer,Suburban,0,21.38,3,Yes,2,0,0
CUST000275,12,Month-to-Month,Standard,5986.86,71406.05,Credit Card,Suburban,1,112.22,3,No,2,0,0
CUST000276,12,Month-to-Month,Standard,6118.38,70617.53,M-Pesa,Urban,1,23.2,1,Yes,1,0,1
CUST000277,28,One Year,Standard,4362.23,135599.31,Credit Card,Rural,0,18.11,5,No,1,2,0
CUST000278,18,One Year,Basic,1656.23,31643.9,CREDIT_CARD,Urban,3,6.7,4,No,1,1,0
CUST000279,21,One Year,Basic,1849.23,37158.3,MPESA,Urban,2,30.39,5,No,1,3,0
CUST000280,28,Month-to-Month,Standard,6336.5,182376.85,M-Pesa,Urban,3,32.64,2,Yes,4,1,0
CUST000281,39,Monthly,Basic,2193.72,78720.87,M-Pesa,Urban,2,,4,No,1,0,1
CUST000282,7,Two Year,Standard,4755.72,28411.09,Debit Card,Suburban,0,45.29,3,No,1,0,0
CUST000283,8,Month-to-Month,Standard,3539.25,31447.09,M-Pesa,Urban,0,98.86,4,Yes,5,2,1
CUST000284,1,Month-to-Month,Basic,1576.52,1727.34,Debit Card,Suburban,1,89.33,3,Yes,0,0,1
CUST000285,15,Month-to-Month,Standard,5506.09,86045.36,Bank Transfer,Urban,0,52.42,1,Yes,2,1,0
CUST000286,0,One Year,Standard,,347.64,M-Pesa,Urban,2,88.38,3,Yes,1,0,0
CUST000287,11,1-Year,Basic,2363.29,28186.31,CreditCard,Rural,1,46.17,2,Yes,0,1,0
CUST000288,14,Month-to-Month,Standard,3830.97,59430.11,Bank Transfer,Urban,1,35.37,0,No,2,0,1
CUST000289,6,Month-to-Month,Basic,2028.09,13599.08,M-Pesa,Rural,5,17.02,5,No,1,2,1
CUST000290,16,Month-to-Month,Standard,5937.07,104078.43,M-pesa,Urban,1,67.43,4,No,1,0,0
CUST000291,0,Month-to-Month,Standard,4024.73,252.31,M-Pesa,Rural,2,92.83,1,No,1,1,1
CUST000292,0,Month-to-Month,Basic,2824.03,52.61,M-Pesa,Rural,1,19.14,2,No,1,2,1
CUST000293,31,Two Year,Standard,3864.43,127273.11,Bank Transfer,Rural,1,85.76,3,Yes,3,1,0
CUST000294,8,Month-to-Month,Standard,4007.45,30455.77,Credit Card,Rural,2,58.89,1,Yes,3,1,0
CUST000295,2,Month-to-Month,Basic,2216.62,4913.55,Bank Transfer,Rural,0,47.21,7,No,2,0,1
CUST000296,13,Two Year,Standard,6335.9,91227.47,M-Pesa,Suburban,0,45.2,2,YES,1,0,0
CUST000297,26,Month-to-Month,Standard,4488.64,101514.75,,Rural,0,50.18,1,Yes,0,0,1
CUST000298,4,One Year,Standard,,20893.6,Credit card,Suburban,2,106.09,2,No,3,0,1
CUST000299,17,Month-to-Month,Standard,5266.01,80698.34,Bank Transfer,Rural,3,43.93,2,Yes,1,0,0
CUST000300,1,Month-to-Month,Premium,7748.11,6901.55,Credit Card,Rural,5,,2,No,3,1,1
CUST000301,0,Two Year,Premium,8240.83,462.19,M-Pesa,Suburban,3,413.44,2,Yes,1,0,1
CUST000302,13,One Year,Standard,6290.46,84858.78,Mpesa,Rural,1,122.55,2,Yes,0,1,0
CUST000303,14,Monthly,Premium,,105737.05,,Urban,1,100.31,3,No,2,1,0
CUST000304,18,One Year,Basic,2542.51,43145.87,M-Pesa,Rural,1,6.44,4,Yes,2,2,0
CUST000305,23,Two Year,Standard,6394.08,129171.72,Cash,Urban,3,31.93,2,Yes,3,1,1
CUST000306,67,Month-to-Month,Basic,,108558.53,M-Pesa,Urban,2,25.76,3,No,1,0,0
CUST000307,13,Month-to-Month,Basic,2098.77,27046.5,Debit Card,Urban,3,53.36,4,yes,0,2,0
CUST000308,7,Two Year,Standard,4171.8,28315.16,bank transfer,Urban,4,92.53,2,0,0,0,0
CUST000309,28,Month-to-Month,Standard,4164.68,122911.12,M-Pesa,Rural,1,42.61,2,Yes,1,0,0
CUST000310,5,One Year,Standard,3856.96,18059.19,M-Pesa,Urban,0,46.04,5,Yes,0,2,0
CUST000311,10,One Year,Standard,,58017.96,Bank Transfer,Urban,1,48.42,4,No,2,2,1
CUST000312,1,One Year,Standard,5739.03,6398.05,M-Pesa,Rural,5,109.62,2,True,1,0,0
CUST000313,0,Month-to-Month,Standard,5530.38,34.55,,Urban,1,53.7,0,No,0,0,0
CUST000314,59,Month-to-Month,Basic,2886.98,164643.57,M-Pesa,Urban,1,31.61,1,No,1,0,0
CUST000315,32,One Year,Standard,3937.04,113878.98,Bank transfer,Suburban,0,25.4,2,No,1,0,0
CUST000316,21,Month-to-Month,Basic,1979.77,46968.55,Bank Transfer,Urban,1,34.25,4,Yes,2,2,0
CUST000317,9,Month-to-Month,Standard,,43886.44,Bank_Transfer,Urban,1,84.24,1,Yes,1,2,0
CUST000318,3,Month-to-Month,Basic,1848.12,5122.62,,Suburban,0,38.5,3,Yes,3,1,1
CUST000319,3,Month-to-Month,Basic,1713.31,4601.21,Credit Card,Urban,1,16.57,2,Yes,0,0,0
CUST000320,5,Two Year,Standard,4960.11,21447.35,Debit Card,Urban,0,76.7,2,Yes,2,0,0
CUST000321,14,Month-to-Month,Standard,6003.32,76244.09,Bank Transfer,Urban,2,23.84,1,Yes,0,2,1
CUST000322,22,Two Year,Standard,6363.62,149759.35,M-Pesa,Suburban,3,55.75,4,Yes,0,1,0
CUST000323,19,Month-to-Month,Basic,1694.01,33436.97,Bank Transfer,Urban,3,35.5,2,Yes,2,0,0
CUST000324,5,One Year,Standard,5969.47,34032.88,CreditCard,Urban,4,113.1,3,Yes,2,0,0
CUST000325,55,Month-to-Month,Standard,5973.74,311008.14,Bank Transfer,Suburban,1,97.63,1,No,0,3,0
CUST000326,24,One Year,Premium,8944.89,233135.35,Bank Transfer,Urban,1,98.32,1,No,3,0,0
CUST000327,14,12 Months,Standard,3830.09,47515.81,Cash,Rural,1,64.14,1,No,1,1,1
CUST000328,17,Month-to-Month,Basic,2985.01,51697.94,M-Pesa,Urban,0,33.69,4,False,1,0,0
CUST000329,9,Two year,Standard,5466.78,48710.83,Credit Card,Suburban,0,90.86,2,Yes,0,2,0
CUST000330,5,Month-to-Month,Basic,2973.29,16374.82,Bank Transfer,Urban,1,58.25,1,Yes,1,1,0
CUST000331,7,1-Year,Basic,2225.48,16520.58,Bank Transfer,Suburban,4,40.13,2,No,0,2,0
CUST000332,25,Two Year,Basic,2092.79,47521.74,M-Pesa,Urban,2,29.97,5,Yes,1,0,0
CUST000333,0,Two Year,Standard,4241.56,105.77,Credit Card,Urban,1,91.57,4,No,0,0,0
CUST000334,2,Two Year,Standard,6450.72,14152.14,Debit Card,Rural,2,76.15,0,Yes,2,2,0
CUST000335,0,Month-to-Month,Standard,4259.77,225.37,M-Pesa,Urban,3,138.5,3,No,0,1,0
CUST000336,0,Month-to-Month,Standard,3571.29,250.31,Credit Card,Urban,1,90.75,3,No,0,2,1
CUST000337,34,Month-to-Month,Basic,2268.7,87709.15,Bank_Transfer,Rural,1,19.14,4,No,2,2,0
CUST000338,21,Month-to-Month,Standard,4631.15,108641.15,M-Pesa,Urban,4,91.2,0,No,1,0,1
CUST000339,11,One Year,Standard,4284.15,47920.3,Cash,Urban,3,45.98,1,Yes,2,2,0
CUST000340,1,Month-to-Month,Standard,5403.82,5528.89,Bank Transfer,Urban,0,120.56,2,Yes,0,0,0
CUST000341,12,One Year,Standard,4592.81,48609.13,Debit Card,Rural,2,34.51,0,No,1,1,0
CUST000342,11,Month-to-Month,Basic,2103.38,20809.82,M-Pesa,Suburban,1,7.75,3,Yes,1,0,0
CUST000343,3,Month-to-Month,Standard,3569.14,12257.66,Debit Card,Rural,1,91.46,2,No,2,2,0
CUST000344,10,One Year,Standard,5267.21,56935.25,mpesa,Urban,3,67.39,2,No,2,0,0
CUST000345,9,Month-to-Month,Standard,3866.21,29842.79,M-Pesa,Urban,3,94.13,1,Yes,4,0,0
CUST000346,17,One Year,Standard,4141.41,71408.21,M-Pesa,Suburban,1,47.31,1,Yes,1,0,0
CUST000347,18,Month-to-Month,Premium,10585.59,181697.44,M-Pesa,Urban,1,43.84,2,No,2,2,0
CUST000348,0,One Year,Basic,1969.86,27.59,M-Pesa,Suburban,1,4.64,3,Yes,0,4,0
CUST000349,8,Month-to-Month,Standard,3989.63,32459.03,M-Pesa,Rural,0,,1,No,2,2,1
CUST000350,17,Month-to-Month,Standard,24663.44,396656.34,mpesa,Rural,0,32.59,6,Yes,1,1,0
CUST000351,12,One Year,Basic,1822.36,20238.36,,Urban,0,22.02,4,No,2,2,0
CUST000352,34,Two Year,Basic,1906.47,73333.64,Debit Card,Suburban,1,7.0,3,No,3,1,0
CUST000353,19,Month-to-Month,Standard,5364.02,87847.52,Credit Card,Urban,0,70.5,6,No,2,0,0
CUST000354,3,Month-to-Month,Basic,2609.79,7679.46,Bank Transfer,Rural,2,8.03,2,No,0,0,1
CUST000355,1,Month-to-Month,Basic,2609.49,2618.25,M-Pesa,Suburban,2,18.37,3,Yes,0,1,1
CUST000356,18,Month-to-Month,Premium,9411.22,166350.22,M-pesa,Urban,1,171.52,5,Yes,0,0,1
CUST000357,0,One Year,Standard,4862.89,41.15,M-Pesa,Rural,3,65.95,3,Yes,0,0,0
CUST000358,15,One Year,Basic,2681.47,34498.54,Bank Transfer,Urban,3,19.93,1,Yes,2,0,0
CUST000359,50,Month-to-Month,Standard,4079.1,227511.94,M-Pesa,Suburban,2,30.87,1,Yes,1,1,1
CUST000360,15,Month to Month,Standard,3956.61,59352.89,Bank Transfer,Rural,1,51.61,3,Yes,0,0,0
CUST000361,8,One Year,Premium,10323.48,83917.66,Bank Transfer,Urban,1,60.07,1,True,1,1,0
CUST000362,18,Month-to-Month,Standard,4728.52,84162.77,Credit card,Suburban,0,102.3,2,No,1,0,1
CUST000363,11,One Year,Premium,10549.99,114117.98,Cash,Urban,2,33.69,2,1,0,2,0
CUST000364,14,Month-to-Month,Basic,1884.9,23908.34,Debit Card,Urban,0,111.75,3,Yes,0,1,0
CUST000365,51,1-Year,Standard,4474.62,228506.32,credit card,Urban,2,196.68,1,No,0,1,0
CUST000366,8,Month-to-Month,Basic,2845.02,22223.09,M-Pesa,Suburban,3,39.94,4,No,0,0,0
CUST000367,58,One Year,Basic,2132.48,122501.18,M-Pesa,Urban,1,26.96,4,No,2,1,0
CUST000368,42,Month-to-Month,Standard,5272.86,189160.01,Bank Transfer,Suburban,1,38.61,4,No,1,0,0
CUST000369,3,Month-to-Month,Basic,1660.02,4428.62,M-Pesa,Suburban,3,35.76,4,Yes,1,0,0
CUST000370,1,One Year,Standard,4036.49,4355.17,M-Pesa,Suburban,4,88.75,2,Yes,2,0,0
CUST000371,1,Month-to-Month,Premium,7179.44,7005.2,bank transfer,Urban,0,97.76,2,1,0,2,0
CUST000372,0,Month-to-Month,Standard,4773.11,62.56,M-Pesa,Suburban,0,57.12,2,Yes,0,1,0
CUST000373,1,Month-to-Month,Basic,2983.38,2689.02,Debit Card,Suburban,0,77.04,3,No,3,2,0
CUST000374,20,Month-to-Month,Standard,6121.62,129712.6,Bank Transfer,Urban,3,39.41,2,Yes,1,3,0
CUST000375,1,Two Year,Premium,10164.54,9521.47,Bank Transfer,Urban,1,234.02,2,No,0,0,1
CUST000376,6,One Year,Standard,6083.29,38745.8,Credit Card,Suburban,3,60.8,5,Yes,2,0,0
CUST000377,33,Month-to-Month,Standard,5282.51,152712.87,M-pesa,Urban,1,53.97,5,yes,3,1,1
CUST000378,0,One Year,Basic,2053.15,19.85,CASH,Urban,0,19.02,2,No,0,3,1
CUST000379,30,Month-to-Month,Basic,1760.32,46779.1,M-Pesa,Suburban,1,26.24,4,Yes,0,1,1
CUST000380,5,Two Year,Standard,5459.15,28357.35,Debit Card,Suburban,4,84.02,3,No,1,3,0
CUST000381,2,Month-to-Month,Basic,1789.58,3463.83,Debit Card,Suburban,0,27.33,2,No,1,1,0
CUST000382,21,One Year,Premium,24070.29,440918.23,mpesa,Urban,2,251.2,3,Yes,3,0,0
CUST000383,17,month-to-month,Standard,5977.41,102419.65,Bank Transfer,Urban,1,68.01,1,No,0,0,0
CUST000384,37,Month-to-Month,Standard,3887.69,123342.17,Credit Card,Suburban,2,86.86,3,No,0,0,0
CUST000385,23,Month-to-Month,Standard,3887.06,97944.29,Cash,Suburban,1,114.3,3,No,0,2,0
CUST000386,29,Month-to-Month,Standard,4173.21,136938.01,M-Pesa,Rural,1,61.42,3,No,2,0,0
CUST000387,5,One Year,Standard,5155.75,28176.73,Bank Transfer,Urban,1,45.3,4,Yes,0,0,1
CUST000388,3,Month-to-Month,Premium,,28131.78,credit card,Suburban,2,176.97,4,Yes,3,0,1
CUST000389,24,24 Months,Premium,9515.99,255591.91,M-Pesa,Urban,0,167.0,2,Yes,2,0,1
CUST000390,29,Month-to-Month,Premium,8509.91,276026.64,Debit Card,Suburban,2,291.84,5,Yes,2,1,0
CUST000391,72,One Year,Premium,9531.21,633839.89,M-Pesa,Suburban,1,168.72,2,NO,0,2,0
CUST000392,9,Two Year,Standard,4332.89,35851.04,Bank Transfer,Urban,0,38.55,4,No,0,1,0
CUST000393,8,One Year,Standard,6440.04,56302.77,mpesa,Urban,1,75.08,4,Yes,1,2,1
CUST000394,26,Two Year,Basic,2239.08,58065.53,MPESA,Urban,2,16.74,2,Yes,1,1,0
CUST000395,7,One Year,Basic,2615.47,20737.65,Bank Transfer,Urban,2,32.36,4,No,0,0,0
CUST000396,48,month-to-month,Basic,2550.82,137031.38,M-Pesa,Urban,2,48.51,2,Yes,0,0,0
CUST000397,35,One Year,Basic,2235.84,87484.74,Cash,Suburban,0,14.02,5,Yes,1,0,0
CUST000398,10,Month-to-Month,Standard,4216.59,39966.32,Credit Card,Suburban,2,166.13,2,No,0,0,0
CUST000399,25,Month-to-Month,Basic,2266.08,50412.9,debit card,,2,25.15,2,Yes,2,2,0
CUST000400,25,Month-to-Month,Premium,10404.86,274007.56,Bank Transfer,Urban,0,167.11,0,Yes,1,1,1
CUST000401,1,One Year,Premium,9299.6,9133.81,Bank Transfer,Urban,0,,5,No,0,0,0
CUST000402,41,Month-to-Month,Basic,1622.89,75200.54,Credit Card,Rural,0,8.88,2,Yes,2,1,0
CUST000403,12,Month-to-Month,Basic,1526.97,20268.92,M-Pesa,Suburban,2,16.01,1,No,3,0,0
CUST000404,31,Month-to-Month,Premium,8639.38,302275.72,Bank Transfer,Urban,1,77.16,2,No,1,0,0
CUST000405,6,Two Year,Premium,7751.12,47453.59,BankTransfer,Urban,2,109.58,3,Yes,1,1,0
CUST000406,40,Monthly,Premium,11530.95,464867.22,Bank Transfer,Rural,0,135.31,3,Yes,1,1,0
CUST000407,8,month-to-month,Premium,7879.16,69596.65,Bank Transfer,Urban,2,197.3,2,Yes,2,1,1
CUST000408,0,Month-to-Month,Premium,8971.41,488.72,BankTransfer,Suburban,4,290.21,0,No,1,0,1
CUST000409,42,Two Year,Standard,5636.23,265130.43,M-Pesa,Urban,2,110.66,2,yes,1,2,0
CUST000410,1,Two Year,Basic,2723.13,2342.79,M-Pesa,Rural,0,89.85,0,Yes,1,0,0
CUST000411,6,One Year,Standard,4933.14,28344.94,Cash,Suburban,2,99.15,2,Yes,1,0,0
CUST000412,53,Two Year,Basic,1771.7,103332.52,Debit Card,Urban,3,26.31,1,Yes,0,0,0
CUST000413,54,Month-to-Month,Premium,8354.48,411885.7,M-Pesa,Urban,1,57.21,2,No,2,0,1
CUST000414,15,Two Year,Standard,4756.91,69190.86,Bank Transfer,Urban,3,39.29,3,Yes,1,2,0
CUST000415,17,Month-to-Month,Standard,4593.78,66615.46,M-Pesa,Urban,2,67.25,4,No,1,0,1
CUST000416,10,Month-to-Month,Basic,2023.01,19026.71,Bank Transfer,Suburban,5,20.61,1,No,0,2,0
CUST000417,6,Month-to-Month,Standard,,22101.66,Bank Transfer,Urban,1,113.94,3,No,2,0,1
CUST000418,7,One Year,Standard,6239.93,46726.76,M-Pesa,Urban,1,70.64,3,Yes,2,0,0
CUST000419,20,One Year,Premium,7148.78,2144.63,Credit Card,Urban,4,324.61,2,Yes,2,0,0
CUST000420,25,Month-to-Month,Basic,2160.0,53108.39,M-Pesa,Urban,4,28.37,2,Yes,0,0,0
CUST000421,28,Two Year,Premium,11901.61,356089.27,M-Pesa,Suburban,2,72.58,3,NO,1,1,0
CUST000422,28,Month-to-Month,Premium,10298.62,282161.72,M-pesa,Urban,1,212.58,1,Yes,2,1,0
CUST000423,1,Month-to-Month,Standard,4566.23,4476.66,Debit Card,Suburban,0,22.63,3,Yes,2,0,1
CUST000424,12,Month-to-Month,Standard,21721.07,272034.58,Bank Transfer,Urban,2,45.84,3,No,2,0,0
CUST000425,1,One Year,Standard,6391.62,6818.99,Bank Transfer,Suburban,0,43.76,1,1,1,1,0
CUST000426,14,One Year,Basic,,456.29,,Urban,0,22.22,2,Yes,1,0,0
CUST000427,10,Month-to-Month,Basic,2522.08,27122.99,M-Pesa,Urban,4,60.82,4,Yes,1,0,1
CUST000428,39,One Year,Premium,11400.69,467344.81,Bank Transfer,Urban,4,175.72,4,No,0,2,0
CUST000429,7,Month-to-Month,Standard,3575.48,25489.97,M-Pesa,Rural,2,75.13,5,Yes,4,1,1
CUST000430,2,One Year,Basic,2587.76,4877.58,M-Pesa,Urban,0,14.54,1,True,0,0,0
CUST000431,2,Two Year,Standard,6496.51,12061.75,Bank Transfer,Urban,4,61.85,-1,Yes,0,1,1
CUST000432,25,Month-to-Month,Standard,5418.93,149423.58,M-Pesa,Urban,4,39.61,4,Yes,0,2,0
CUST000433,17,24 Months,Basic,2122.02,38426.48,Credit Card,Suburban,2,50.18,1,Yes,1,3,0
CUST000434,1,One Year,Standard,6123.2,6427.06,Bank Transfer,Urban,2,50.14,2,Yes,1,0,1
CUST000435,1,Month-to-Month,Basic,2331.27,2162.6,M-Pesa,Urban,1,10.24,2,No,2,0,0
CUST000436,21,Two year,Basic,2624.16,62874.18,Bank Transfer,Urban,0,10.21,4,No,1,1,0
CUST000437,1,month-to-month,Standard,5263.34,4602.23,M-Pesa,Urban,1,22.59,2,Yes,2,1,0
CUST000438,31,Month-to-Month,Standard,3614.87,123432.57,Credit Card,Urban,2,,2,No,1,2,0
CUST000439,22,Month-to-Month,Basic,1819.72,36560.22,Bank transfer,Rural,1,26.15,2,No,2,1,1
CUST000440,1,Month-to-Month,Standard,3736.29,3615.53,Credit card,Urban,2,90.93,5,Yes,2,0,1
CUST000441,1,One Year,Basic,1660.03,1624.11,M-Pesa,Suburban,0,1.9,2,Yes,1,0,0
CUST000442,72,One Year,Basic,1523.11,115016.52,M-pesa,Suburban,0,19.38,1,Yes,1,2,0
CUST000443,8,Two Year,Basic,2131.75,17292.71,M-Pesa,Suburban,2,55.19,2,Yes,1,1,0
CUST000444,8,Month-to-Month,Basic,1767.98,12811.83,M-Pesa,Urban,1,22.74,2,No,1,0,0
CUST000445,30,Month-to-Month,Basic,2783.54,71732.36,Cash,Urban,1,22.8,1,No,1,3,1
CUST000446,52,Month-to-Month,Premium,10750.19,595437.08,Credit Card,Rural,1,268.06,0,Yes,1,0,0
CUST000447,72,Month-to-Month,Standard,5219.53,376361.26,M-pesa,Rural,1,89.71,2,No,0,3,0
CUST000448,25,Two Year,Basic,,53523.01,M-pesa,Suburban,1,28.87,3,No,3,1,0
CUST000449,8,One Year,Basic,1883.8,14096.3,M-Pesa,Suburban,0,70.02,0,N,2,0,0
CUST000450,1,Month-to-Month,Basic,2212.43,2426.84,M-Pesa,Urban,0,96.35,3,No,2,0,1
CUST000451,27,Two Year,Standard,5423.69,159422.81,M-Pesa,Suburban,2,64.72,2,No,0,0,0
CUST000452,14,One Year,Standard,5846.69,89860.13,M-Pesa,Suburban,2,28.29,2,Yes,0,1,0
CUST000453,9,Month-to-Month,Basic,1622.52,13372.16,Bank Transfer,Suburban,2,21.32,3,Yes,3,0,0
CUST000454,42,One Year,Standard,5625.39,261213.46,Bank Transfer,Suburban,3,94.15,0,YES,1,0,0
CUST000455,2,Month-to-Month,Standard,5728.19,13125.14,Bank Transfer,Urban,0,84.93,3,No,0,1,1
CUST000456,12,Month to Month,Basic,2338.46,28896.21,Credit Card,Urban,0,9.99,3,No,0,1,1
CUST000457,0,Month-to-Month,Standard,4142.96,118.97,M-Pesa,Suburban,4,70.8,2,Yes,0,2,0
CUST000458,11,Month-to-Month,Standard,5117.55,59708.93,Mpesa,Urban,0,54.14,5,Yes,2,2,0
CUST000459,1,Month-to-Month,Basic,2254.06,2279.83,M-Pesa,Urban,1,5.48,1,Yes,2,1,0
CUST000460,2,Month-to-Month,Standard,4927.13,10481.13,Bank Transfer,Suburban,3,124.44,2,Yes,1,1,1
CUST000461,2,Month-to-Month,Standard,4881.92,8850.63,cash,Urban,0,25.36,3,YES,0,0,1
CUST000462,18,One Year,Standard,3832.48,71174.13,DebitCard,Rural,3,94.86,4,Yes,0,0,0
CUST000463,24,Two Year,Basic,1774.34,43084.85,Bank Transfer,Urban,1,81.02,3,Yes,1,0,0
CUST000464,15,One Year,Standard,3792.0,58628.84,Bank Transfer,Suburban,1,49.82,6,Yes,2,2,1
CUST000465,58,Month-to-Month,Standard,4227.43,261943.64,Cash,Suburban,1,96.2,3,No,3,0,0
CUST000466,8,Month-to-Month,Standard,4290.43,34778.74,Bank Transfer,Suburban,0,80.78,4,Yes,1,0,0
CUST000467,6,Month-to-Month,Standard,4235.23,24052.95,Debit Card,Rural,2,105.76,3,Yes,0,0,0
CUST000468,36,month-to-month,Basic,1816.39,61643.39,bank transfer,Urban,3,22.54,2,Yes,0,0,0
CUST000469,4,One Year,Standard,5706.27,24160.7,M-Pesa,Urban,2,126.24,0,No,1,1,0
CUST000470,59,One Year,Standard,5955.7,368658.66,Cash,Urban,0,23.51,6,Yes,1,0,0
CUST000471,0,One Year,Standard,4481.33,439.76,M-Pesa,Urban,3,73.02,1,Yes,2,0,1
CUST000472,63,One Year,Premium,8525.64,513515.66,Credit card,Rural,1,,5,No,1,0,0
CUST000473,0,Month-to-Month,Premium,,392.17,M-Pesa,Urban,0,109.05,4,Yes,1,1,0
CUST000474,39,month-to-month,Basic,2435.89,89646.15,DebitCard,Urban,1,45.35,2,Yes,1,1,0
CUST000475,13,One Year,Premium,8467.19,125371.44,M-Pesa,Suburban,3,159.19,2,No,0,0,0
CUST000476,72,Month-to-Month,Standard,5640.84,417895.03,M-Pesa,Urban,1,63.76,1,No,0,2,0
CUST000477,1,Month-to-Month,Standard,4533.78,4658.83,M-Pesa,Rural,0,50.9,3,Yes,0,0,0
CUST000478,14,Month-to-Month,Premium,9932.78,123887.57,Bank Transfer,Urban,0,205.78,2,No,2,0,0
CUST000479,62,Month-to-Month,Standard,6477.9,414841.3,Credit Card,Urban,4,40.81,0,Yes,0,0,0
CUST000480,13,Month-to-Month,Standard,4404.78,53739.27,Credit Card,Suburban,1,34.33,3,Yes,0,1,0
CUST000481,17,One Year,Premium,11652.63,195232.01,M-Pesa,Suburban,2,44.3,1,Yes,1,0,0
CUST000482,21,Two Year,Basic,1980.98,42077.29,M-Pesa,Urban,3,28.03,1,0,0,1,0
CUST000483,10,Month-to-Month,Basic,2310.43,22951.48,BankTransfer,Suburban,3,,0,No,3,0,0
CUST000484,17,Month to Month,Standard,4879.95,90659.28,Bank Transfer,Urban,2,57.1,1,True,1,1,0
CUST000485,15,One Year,Premium,,144062.17,Debit Card,Urban,3,253.41,2,No,3,1,0
CUST000486,41,Month-to-Month,Premium,,269631.11,Bank Transfer,Suburban,0,181.97,1,Yes,0,1,0
CUST000487,0,Month-to-Month,Basic,2440.68,352.94,Debit Card,Rural,2,23.48,4,Yes,1,1,0
CUST000488,5,Month-to-Month,Premium,10803.33,59150.96,M-Pesa,Urban,2,119.2,3,Yes,1,1,1
CUST000489,54,Month-to-Month,Basic,2208.22,105586.42,Debit Card,Rural,1,14.64,1,No,1,0,1
CUST000490,39,One Year,Premium,7526.46,335047.1,M-Pesa,Suburban,1,133.93,3,yes,0,0,0
CUST000491,10,One Year,Standard,4234.42,48304.07,Credit Card,Urban,2,114.31,2,Yes,2,0,0
CUST000492,17,Month-to-Month,Basic,2519.51,49151.24,BankTransfer,Urban,1,75.09,2,No,1,1,1
CUST000493,5,Monthly,Basic,,16261.53,Debit Card,Rural,1,25.11,1,Yes,0,1,0
CUST000494,3,Month-to-Month,Basic,,5723.65,M-Pesa,Urban,3,1.67,2,Yes,1,0,0
CUST000495,11,Month-to-Month,Basic,2340.62,26962.7,Credit Card,Urban,1,49.9,4,Yes,2,0,0
CUST000496,7,Two Year,Standard,4185.16,28414.48,Debit Card,Suburban,1,60.33,1,Yes,1,2,0
CUST000497,15,One Year,Basic,2118.32,33984.64,Credit Card,Suburban,5,9.34,4,Yes,3,0,1
